Gene Family	AA_combined_Abundance-RPKs	B1_combined_Abundance-RPKs	C1_combined_Abundance-RPKs	D1_combined_Abundance-RPKs	E1_combined_Abundance-RPKs	F1_combined_Abundance-RPKs	log2FC_E1_vs_AA	log2FC_F1_vs_B1	log2FC_D1_vs_AA	log2FC_C1_vs_D1
K12996|g__Lactobacillus.s__Lactobacillus_coryniformis	0.0	4.30535	0.0	0.0	0.0	0.0	0.0	-22.037699429551836	0.0	0.0
K12996|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	2.29091	0.0	0.0	0.0	0.0701416	0.0	-5.029486693537706	0.0	0.0
K12996|unclassified	0.0	2.14603	0.0	0.0	0.0	0.120104	0.0	-4.15930279921875	0.0	0.0
K13013	0.0	0.24898	0.0	0.0	0.0	0.0	0.0	-17.925676127366156	0.0	0.0
K13013|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.24898	0.0	0.0	0.0	0.0	0.0	-17.925676127366156	0.0	0.0
K13014	0.0667167	0.404676	0.0	0.0	0.0	0.0	-16.02578193428244	-18.626411329550205	-16.02578193428244	0.0
K13014|g__Pantoea.s__Pantoea_agglomerans	0.0333584	0.188849	0.0	0.0	0.0	0.0	-15.025805720346147	-17.526881258214896	-15.025805720346147	0.0
K13014|g__Pantoea.s__Pantoea_vagans	0.0333584	0.215827	0.0	0.0	0.0	0.0	-15.025805720346147	-17.719522516467194	-15.025805720346147	0.0
K13024	5.62844	1.65861	11.4287	15.1957	17.5527	17.997	1.6408857724759778	3.4397090468801976	1.432855953778298	-0.4110017956313042
K13024|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.64354	0.722415	6.13285	8.50424	10.1426	9.85794	1.4770145387274232	3.770384595516418	1.2228412565672084	-0.47162458112980055
K13024|unclassified	1.98489	0.936198	5.29585	6.69151	7.41005	8.13902	1.9004236878214205	3.119968141583851	1.7532722362876982	-0.33746948828775114
K13052	0.192002	206.817	97.6837	120.121	89.6485	182.014	8.867006797088468	-0.1843053539181357	9.28914383419803	-0.29829863570481896
K13052|g__Lactobacillus.s__Lactobacillus_brevis	0.192002	206.817	97.6837	120.121	89.6485	182.014	8.867006797088468	-0.1843053539181357	9.28914383419803	-0.29829863570481896
K13053	0.0	0.0956133	0.0	0.0	0.0	0.0	0.0	-16.544938782235224	0.0	0.0
K13053|unclassified	0.0	0.0956133	0.0	0.0	0.0	0.0	0.0	-16.544938782235224	0.0	0.0
K13093	1.84818	0.72158	4.99619	6.91653	6.55751	8.0086	1.8270422698058522	3.4723169878002946	1.903942579909268	-0.46922000170098643
K13093|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.84818	0.72158	4.99619	6.91653	6.55751	8.0086	1.8270422698058522	3.4723169878002946	1.903942579909268	-0.46922000170098643
K13095	2.16787	0.840972	4.7926	7.86831	7.35395	8.02334	1.762240652652623	3.254071726891431	1.8597750710620573	-0.7152451463953101
K13095|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.16787	0.840972	4.7926	7.86831	7.35395	8.02334	1.762240652652623	3.254071726891431	1.8597750710620573	-0.7152451463953101
K13099	1.79867	0.651679	3.09526	5.09141	4.6659	5.58998	1.3752243735895255	3.1006077548788995	1.501134207392785	-0.7180044645294686
K13099|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.79867	0.651679	3.09526	5.09141	4.6659	5.58998	1.3752243735895255	3.1006077548788995	1.501134207392785	-0.7180044645294686
K13100	2.5817	0.77516	5.65724	9.23481	8.69973	9.60245	1.7526488683775518	3.6308348042658207	1.838760510830383	-0.7069838037666059
K13100|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.5817	0.77516	5.65724	9.23481	8.69973	9.60245	1.7526488683775518	3.6308348042658207	1.838760510830383	-0.7069838037666059
K13102	3.54418	2.03424	7.29916	10.0882	10.2073	12.8565	1.5260772524885142	2.659935542069563	1.509144736920948	-0.4668663772437289
K13102|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.54418	2.03424	7.29916	10.0882	10.2073	12.8565	1.5260772524885142	2.659935542069563	1.509144736920948	-0.4668663772437289
K13103	3.14709	1.1518	5.86155	8.05066	8.14794	10.0352	1.3724166380314438	3.123106128626188	1.3550883450314362	-0.4578247801108856
K13103|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.14709	1.1518	5.86155	8.05066	8.14794	10.0352	1.3724166380314438	3.123106128626188	1.3550883450314362	-0.4578247801108856
K13106	1.36948	0.0	2.80648	3.7442	3.89955	4.14139	1.5096787691023188	21.9816839872291	1.451028634800213	-0.415895592996403
K13106|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.36948	0.0	2.80648	3.7442	3.89955	4.14139	1.5096787691023188	21.9816839872291	1.451028634800213	-0.415895592996403
K13107	1.73027	0.95565	4.15559	7.00079	5.72621	8.00048	1.7265828173003717	3.0655309865067104	2.016519922798423	-0.7524642685414936
K13107|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.73027	0.95565	4.15559	7.00079	5.72621	8.00048	1.7265828173003717	3.0655309865067104	2.016519922798423	-0.7524642685414936
K13108	3.77823	1.44051	6.16079	12.2867	11.2233	10.9299	1.5707142486622345	2.9236277512088025	1.7013147861349802	-0.995910102348593
K13108|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.77823	1.44051	6.16079	12.2867	11.2233	10.9299	1.5707142486622345	2.9236277512088025	1.7013147861349802	-0.995910102348593
K13113	4.99599	1.39327	8.85956	16.4175	14.1436	16.211	1.5013066979433547	3.540425373782479	1.7163917599895036	-0.8899274244159847
K13113|g__Saccharomyces.s__Saccharomyces_cerevisiae	4.99599	1.39327	8.85956	16.4175	14.1436	16.211	1.5013066979433547	3.540425373782479	1.7163917599895036	-0.8899274244159847
K13124	0.0	0.106635	0.0	0.0	0.0	0.0	0.0	-16.702335044368727	0.0	0.0
K13124|unclassified	0.0	0.106635	0.0	0.0	0.0	0.0	0.0	-16.702335044368727	0.0	0.0
K13125	0.0	0.138034	0.0	0.0	0.0	0.0	0.0	-17.07467459596379	0.0	0.0
K13125|unclassified	0.0	0.138034	0.0	0.0	0.0	0.0	0.0	-17.07467459596379	0.0	0.0
K13126	1.8884	0.885538	3.70225	6.17512	5.98556	5.98251	1.6643213188609958	2.756123393255558	1.7093022542022958	-0.7380646979030159
K13126|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.8884	0.885538	3.70225	6.17512	5.98556	5.98251	1.6643213188609958	2.756123393255558	1.7093022542022958	-0.7380646979030159
K13127	3.2088	0.644745	5.36229	8.47665	8.24788	9.25972	1.3619891968560571	3.8441659023368975	1.401460068916468	-0.6606448763852287
K13127|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.2088	0.644745	5.36229	8.47665	8.24788	9.25972	1.3619891968560571	3.8441659023368975	1.401460068916468	-0.6606448763852287
K13179	2.70081	1.42644	6.0608	8.35712	8.39482	10.073	1.636106878328412	2.8200015815005868	1.6296133392672276	-0.46349755036247076
K13179|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.70081	1.42644	6.0608	8.35712	8.39482	10.073	1.636106878328412	2.8200015815005868	1.6296133392672276	-0.46349755036247076
K13201	3.62875	1.02295	6.71028	10.3011	9.01726	9.50724	1.3132162158625167	3.216289691192044	1.5052535739239226	-0.6183534563027162
K13201|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.62875	1.02295	6.71028	10.3011	9.01726	9.50724	1.3132162158625167	3.216289691192044	1.5052535739239226	-0.6183534563027162
K13205	3.27062	0.841115	6.05914	8.74238	8.57835	10.4456	1.391135758457364	3.6344469125547065	1.4184616638930818	-0.5289129749334144
K13205|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.27062	0.841115	6.05914	8.74238	8.57835	10.4456	1.391135758457364	3.6344469125547065	1.4184616638930818	-0.5289129749334144
K13217	2.22473	1.06324	5.8078	8.24149	8.2428	10.3371	1.8895037600134663	3.281291095962074	1.8892744592333608	-0.5049133432550844
K13217|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.22473	1.06324	5.8078	8.24149	8.2428	10.3371	1.8895037600134663	3.281291095962074	1.8892744592333608	-0.5049133432550844
K13237	2.46759	1.18362	3.3299	5.57104	5.58767	6.3423	1.1791437884229568	2.421799149691974	1.1748436440528147	-0.7424676478026611
K13237|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.46759	1.18362	3.3299	5.57104	5.58767	6.3423	1.1791437884229568	2.421799149691974	1.1748436440528147	-0.7424676478026611
K13239	0.887938	0.263797	1.73881	2.68621	2.4588	3.20109	1.4694225026977321	3.601058158257388	1.597040157672536	-0.6274715044252659
K13239|g__Saccharomyces.s__Saccharomyces_cerevisiae	0.887938	0.263797	1.73881	2.68621	2.4588	3.20109	1.4694225026977321	3.601058158257388	1.597040157672536	-0.6274715044252659
K13289	4.40803	1.572979	9.89052	14.7719	13.00916	15.09791	1.5613216463236212	3.2627767144857103	1.7446492238903581	-0.578737074359988
K13289|g__Saccharomyces.s__Saccharomyces_cerevisiae	4.40803	1.572979	9.89052	14.7719	13.00916	15.09791	1.5613216463236212	3.2627767144857103	1.7446492238903581	-0.578737074359988
K13292	139.168	7.019731999999999	64.6286	45.3695	61.5537	0.158476	-1.176910020961818	-5.4690707775344585	-1.6170328320993514	0.5104499700945855
K13292|g__Lactobacillus.s__Lactobacillus_plantarum	24.0017	1.56922	10.9069	7.68865	11.2256	0.0	-1.0963439666952512	-20.581617116755424	-1.6423342534761496	0.5044388442593527
K13292|g__Pantoea.s__Pantoea_agglomerans	0.0	0.166508	0.0	0.0	0.0	0.0	0.0	-17.345240633141486	0.0	0.0
K13292|g__Pantoea.s__Pantoea_vagans	0.0	0.0832539	0.0	0.0	0.0	0.0	0.0	-16.345247564618223	0.0	0.0
K13292|unclassified	115.166	5.20075	53.7217	37.6808	50.3282	0.158476	-1.1942759368433362	-5.036374586448772	-1.6118133325557802	0.5116753524235497
K13303	5.4729600000000005	1.734993	9.4043	15.04727	15.02274	17.66018	1.4567545851353947	3.347497550548951	1.4591083798198246	-0.678109240302395
K13303|g__Saccharomyces.s__Saccharomyces_cerevisiae	5.4729600000000005	1.734993	9.4043	15.04727	15.02274	17.66018	1.4567545851353947	3.347497550548951	1.4591083798198246	-0.678109240302395
K13333	11.84285	4.32889	23.90349	35.02991	34.26442	41.0667	1.5326948772109055	3.2458996767969643	1.5645708913684107	-0.5513659898344839
K13333|g__Saccharomyces.s__Saccharomyces_cerevisiae	10.03124	3.92069	20.53955	30.41681	29.79592	35.519	1.5706147443820409	3.179411156473701	1.6003688061732693	-0.5664642597201702
K13333|unclassified	1.81161	0.408197	3.36397	4.61308	4.4685	5.54763	1.3025177426771501	3.764530811271501	1.3484574200772088	-0.45556535605429754
K13336	1.39741	0.376698	2.45056	4.40685	4.14234	4.62686	1.5676899200799792	3.6185496495911673	1.6569917166011061	-0.8466360593569731
K13336|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.39741	0.376698	2.45056	4.40685	4.14234	4.62686	1.5676899200799792	3.6185496495911673	1.6569917166011061	-0.8466360593569731
K13337	3.08838	1.08009	6.50809	8.91196	9.23983	10.039	1.58101572190916	3.2163909383200853	1.5288921767183956	-0.4535084954827133
K13337|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.08838	1.08009	6.50809	8.91196	9.23983	10.039	1.58101572190916	3.2163909383200853	1.5288921767183956	-0.4535084954827133
K13338	2.31033	0.927415	4.80684	6.95652	6.62702	8.11344	1.520260930431163	3.1290253853844807	1.590266424877116	-0.5332769025394347
K13338|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.31033	0.927415	4.80684	6.95652	6.62702	8.11344	1.520260930431163	3.1290253853844807	1.590266424877116	-0.5332769025394347
K13339	1.84969	0.739321	3.58727	5.83874	5.92069	6.19943	1.678481280129848	3.0678610578938215	1.658373034664783	-0.7027705785630277
K13339|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.84969	0.739321	3.58727	5.83874	5.92069	6.19943	1.678481280129848	3.0678610578938215	1.658373034664783	-0.7027705785630277
K13341	3.66713	1.56475	6.2788	9.68753	8.91348	9.80621	1.2813371564401388	2.6477627061125037	1.401477217888133	-0.6256399335549733
K13341|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.66713	1.56475	6.2788	9.68753	8.91348	9.80621	1.2813371564401388	2.6477627061125037	1.401477217888133	-0.6256399335549733
K13342	3.02816	1.08329	6.06707	9.40286	9.9455	11.1789	1.7156021360125837	3.3672856181655875	1.6346578791288202	-0.6320995964668461
K13342|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.02816	1.08329	6.06707	9.40286	9.9455	11.1789	1.7156021360125837	3.3672856181655875	1.6346578791288202	-0.6320995964668461
K13343	1.37625	0.383806	2.85724	4.85755	4.99073	5.96369	1.8585075327191372	3.957752579167724	1.8194855308462305	-0.7656064143619711
K13343|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.37625	0.383806	2.85724	4.85755	4.99073	5.96369	1.8585075327191372	3.957752579167724	1.8194855308462305	-0.7656064143619711
K13344	1.57825	0.542713	2.64202	4.91211	4.34985	4.72957	1.4626393184529902	3.123445298113274	1.6380164967469255	-0.8947012281230271
K13344|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.57825	0.542713	2.64202	4.91211	4.34985	4.72957	1.4626393184529902	3.123445298113274	1.6380164967469255	-0.8947012281230271
K13345	3.31455	1.12257	6.04111	9.67132	9.01087	10.8609	1.44285311380649	3.2742651913203105	1.5448995086717001	-0.6788990649750526
K13345|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.31455	1.12257	6.04111	9.67132	9.01087	10.8609	1.44285311380649	3.2742651913203105	1.5448995086717001	-0.6788990649750526
K13346	2.71833	1.03472	5.60767	7.85134	8.69959	10.5133	1.6782264382668264	3.344902002441459	1.5302179478507154	-0.48553737625863186
K13346|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.71833	1.03472	5.60767	7.85134	8.69959	10.5133	1.6782264382668264	3.344902002441459	1.5302179478507154	-0.48553737625863186
K13348	3.58914	0.502828	7.23142	9.87513	10.1041	9.45699	1.4932304595109465	4.233241460936305	1.4601612858054362	-0.4495207168355583
K13348|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.58914	0.502828	7.23142	9.87513	10.1041	9.45699	1.4932304595109465	4.233241460936305	1.4601612858054362	-0.4495207168355583
K13357	1.36773	0.862644	3.33938	5.44983	5.01295	6.72057	1.8738756178167908	2.9617449323958396	1.9944269779262351	-0.7066307882154044
K13357|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.36773	0.862644	3.33938	5.44983	5.01295	6.72057	1.8738756178167908	2.9617449323958396	1.9944269779262351	-0.7066307882154044
K13367	2.00388	0.614722	3.81358	4.90828	4.99257	5.23485	1.3169861075959521	3.0901401042375047	1.292421008952006	-0.3640715031728643
K13367|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.00388	0.614722	3.81358	4.90828	4.99257	5.23485	1.3169861075959521	3.0901401042375047	1.292421008952006	-0.3640715031728643
K13431	1.14995	0.367264	2.12222	3.48976	3.56284	4.12878	1.631455712806851	3.4908225764063237	1.601555846805158	-0.7175533344769028
K13431|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.14995	0.367264	2.12222	3.48976	3.56284	4.12878	1.631455712806851	3.4908225764063237	1.601555846805158	-0.7175533344769028
K13483	0.110966	0.0	0.0	0.0	0.0	0.0	-16.75977117790628	0.0	-16.75977117790628	0.0
K13483|g__Pantoea.s__Pantoea_agglomerans	0.110966	0.0	0.0	0.0	0.0	0.0	-16.75977117790628	0.0	-16.75977117790628	0.0
K13491	0.0	0.0847792	0.0	0.0	0.0	0.0	0.0	-16.371439749323773	0.0	0.0
K13491|unclassified	0.0	0.0847792	0.0	0.0	0.0	0.0	0.0	-16.371439749323773	0.0	0.0
K13498	0.0725744	0.234776	0.0	0.0	0.0	0.0	-16.147192997850592	-17.84093155575007	-16.147192997850592	0.0
K13498|g__Pantoea.s__Pantoea_agglomerans	0.0622066	0.184467	0.0	0.0	0.0	0.0	-15.924803226987473	-17.493011045490245	-15.924803226987473	0.0
K13498|g__Pantoea.s__Pantoea_vagans	0.0103678	0.0503092	0.0	0.0	0.0	0.0	-13.339961317651925	-15.618563304383253	-13.339961317651925	0.0
K13507	4.21893	1.174351	9.45794	14.32891	13.96624	14.95595	1.7269943752486718	3.6707828381683014	1.7639795708687018	-0.5993309214682808
K13507|g__Saccharomyces.s__Saccharomyces_cerevisiae	4.21893	1.174351	9.45794	14.32891	13.96624	14.95595	1.7269943752486718	3.6707828381683014	1.7639795708687018	-0.5993309214682808
K13509	1.98327	0.845498	3.80843	5.45357	5.82008	6.7013	1.5531574065964986	2.9865662561810824	1.4593193913342717	-0.5180044588456993
K13509|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.98327	0.845498	3.80843	5.45357	5.82008	6.7013	1.5531574065964986	2.9865662561810824	1.4593193913342717	-0.5180044588456993
K13511	1.86686	0.571281	4.58011	6.74501	6.49502	6.51262	1.7987196767783489	3.5109632927203465	1.853206282482855	-0.5584382331946882
K13511|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.86686	0.571281	4.58011	6.74501	6.49502	6.51262	1.7987196767783489	3.5109632927203465	1.853206282482855	-0.5584382331946882
K13519	1.9918	0.939213	4.03348	5.70739	5.40537	6.56051	1.4403201258112879	2.8042823724820174	1.5187578865095006	-0.5008059420307921
K13519|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.9918	0.939213	4.03348	5.70739	5.40537	6.56051	1.4403201258112879	2.8042823724820174	1.5187578865095006	-0.5008059420307921
K13524	4.01999	0.89908	6.55505	9.81827	9.52848	11.0976	1.2450539711446906	3.625652931692561	1.2882767164602924	-0.5828619829136371
K13524|g__Saccharomyces.s__Saccharomyces_cerevisiae	4.01999	0.89908	6.55505	9.81827	9.52848	11.0976	1.2450539711446906	3.625652931692561	1.2882767164602924	-0.5828619829136371
K13525	1.98847	0.862302	4.08234	6.59987	6.28586	6.46578	1.6604508480692344	2.9065578389763704	1.7307783041338989	-0.6930411296177179
K13525|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.98847	0.862302	4.08234	6.59987	6.28586	6.46578	1.6604508480692344	2.9065578389763704	1.7307783041338989	-0.6930411296177179
K13526	2.94228	0.876551	5.94032	8.8724	8.89556	10.5407	1.5961505556450504	3.5879873260738577	1.5923895349866124	-0.5787836787578289
K13526|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.94228	0.876551	5.94032	8.8724	8.89556	10.5407	1.5961505556450504	3.5879873260738577	1.5923895349866124	-0.5787836787578289
K13535	3.45828	1.11206	6.61357	9.86507	8.25926	10.542	1.2559576029881527	3.244840902383504	1.512274335386515	-0.5768999684085113
K13535|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.45828	1.11206	6.61357	9.86507	8.25926	10.542	1.2559576029881527	3.244840902383504	1.512274335386515	-0.5768999684085113
K13566	2.8373814	0.811429	5.76078	9.49393	9.10696	10.0742	1.6824091071099836	3.6340549682428986	1.742444965821336	-0.7207411507568167
K13566|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.76778	0.811429	5.76078	9.49393	9.10696	10.0742	1.7182399112782876	3.6340549682428986	1.7782757699896397	-0.7207411507568167
K13566|unclassified	0.0696014	0.0	0.0	0.0	0.0	0.0	-16.086849432870604	0.0	-16.086849432870604	0.0
K13577	2.64394	1.06913	5.54178	7.8738	6.7146	9.54286	1.3446116900893255	3.157983222180203	1.5743702675156823	-0.5067105511818907
K13577|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.64394	1.06913	5.54178	7.8738	6.7146	9.54286	1.3446116900893255	3.157983222180203	1.5743702675156823	-0.5067105511818907
K13598	0.0	0.336465	0.0	0.0	0.0	0.0	0.0	-18.36010120182917	0.0	0.0
K13598|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.336465	0.0	0.0	0.0	0.0	0.0	-18.36010120182917	0.0	0.0
K13617	1.19318	0.463189	2.15513	3.11644	3.1408	3.69283	1.3963196275047522	2.995051228219932	1.3850864903663516	-0.5321238336779932
K13617|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.19318	0.463189	2.15513	3.11644	3.1408	3.69283	1.3963196275047522	2.995051228219932	1.3850864903663516	-0.5321238336779932
K13635	0.0	0.22574	0.0	0.0	0.0	0.0	0.0	-17.78430894491505	0.0	0.0
K13635|g__Pantoea.s__Pantoea_agglomerans	0.0	0.125411	0.0	0.0	0.0	0.0	0.0	-16.9363158729133	0.0	0.0
K13635|g__Pantoea.s__Pantoea_vagans	0.0	0.100329	0.0	0.0	0.0	0.0	0.0	-16.614393529836633	0.0	0.0
K13699	3.41028	1.58708	6.23619	9.1965	9.27877	11.1098	1.4440431096927122	2.8073853091180805	1.4311944430501913	-0.5604199471421905
K13699|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.41028	1.58708	6.23619	9.1965	9.27877	11.1098	1.4440431096927122	2.8073853091180805	1.4311944430501913	-0.5604199471421905
K13711	1.832	0.485772	3.45152	5.30007	4.92559	5.90336	1.426876546655412	3.603182357463728	1.5325913952838666	-0.618779424153795
K13711|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.832	0.485772	3.45152	5.30007	4.92559	5.90336	1.426876546655412	3.603182357463728	1.5325913952838666	-0.618779424153795
K13719	3.92069	1.93475	6.51149	9.60181	10.5494	12.8124	1.4279812355025914	2.72732104670961	1.292198594841434	-0.5603186093137239
K13719|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.92069	1.93475	6.51149	9.60181	10.5494	12.8124	1.4279812355025914	2.72732104670961	1.292198594841434	-0.5603186093137239
K13721	3.01289	1.14434	6.75753	9.21343	8.79947	10.8293	1.5462683152653125	3.2423511969182415	1.6125900229811376	-0.4472422781122692
K13721|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.01289	1.14434	6.75753	9.21343	8.79947	10.8293	1.5462683152653125	3.2423511969182415	1.6125900229811376	-0.4472422781122692
K13727	0.0471497	0.541003	0.0	0.0	0.0	0.0	-15.524991568881045	-19.045279735325927	-15.524991568881045	0.0
K13727|g__Pantoea.s__Pantoea_agglomerans	0.0	0.378702	0.0	0.0	0.0	0.0	0.0	-18.53070732441008	0.0	0.0
K13727|g__Pantoea.s__Pantoea_vagans	0.0	0.162301	0.0	0.0	0.0	0.0	0.0	-17.308321252340587	0.0	0.0
K13727|unclassified	0.0471497	0.0	0.0	0.0	0.0	0.0	-15.524991568881045	0.0	-15.524991568881045	0.0
K13745	0.0	0.200639	0.0	0.0	0.0	0.0	0.0	-17.6142497276894	0.0	0.0
K13745|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0308675	0.0	0.0	0.0	0.0	0.0	-14.91384775899943	0.0	0.0
